qid,question,context,QL,CL,QX,CX,CAR,CCL,CFK,CGF,CDC,Sim,Sim_Max,AS,AS_relative,PA,QT,y_question_F1,y_question_BERT,y_question_EditDist,Jaccard,Recall,Precision,F1,EditDist,EM,BERT
2,When did Beyoncé give birth to a daughter?,"On January 7, 2012, Beyoncé gave birth to her first child, a daughter, Blue Ivy Carter, at Lenox Hill Hospital in New York. Five months later, she performed for four nights at Revel Atlantic City's Ovation Hall to celebrate the resort's opening, her first performances since giving birth to Blue Ivy.",14,76,33.0,45.367924528301884,13.059433962264144,9.628490566037737,10.552547169811323,13.618867924528303,6.974966037735849,0.46028509736061096,0.504856526851654,3,0.4941860465116279,1.0275179690258638,-1,0.5,0.8666920065879822,7,1.0,1.0,1.0,1.0,0,1,1.0
77,What is Beyonce's full name?,"Beyoncé Giselle Knowles-Carter (/biːˈjɒnseɪ/ bee-YON-say) (born September 4, 1981) is an American singer, songwriter, record producer and actress. Born and raised in Houston, Texas, she performed in various singing and dancing competitions as a child, and rose to fame in the late 1990s as lead singer of R&B girl-group Destiny's Child. Managed by her father, Mathew Knowles, the group became one of the world's best-selling girl groups of all time. Their hiatus saw the release of Beyoncé's debut album, Dangerously in Love (2003), which established her as a solo artist worldwide, earned five Grammy Awards and featured the Billboard Hot 100 number-one singles ""Crazy in Love"" and ""Baby Boy"".",10,195,22.666666666666668,54.79867256637168,15.57809734513274,11.754070796460173,12.239889380530972,15.193805309734513,8.248191150442478,0.30365726351737976,0.33926504850387573,0,0.7447795823665894,1.003639108642857,-1,0.0,0.5055630803108215,21,1.0,1.0,1.0,1.0,0,1,1.0
46,What did she agree to do for 50 million dollars in 2012?,"Beyoncé has worked with Pepsi since 2002, and in 2004 appeared in a Gladiator-themed commercial with Britney Spears, Pink, and Enrique Iglesias. In 2012, Beyoncé signed a $50 million deal to endorse Pepsi. The Center for Science in the Public Interest (CSPINET) wrote Beyoncé an open letter asking her to reconsider the deal because of the unhealthiness of the product and to donate the proceeds to a medical organisation. Nevertheless, NetBase found that Beyoncé's campaign was the most talked about endorsement in April 2013, with a 70 per cent positive audience response to the commercial and print ads.",13,156,28.666666666666668,55.053030303030305,14.44742424242424,12.378383838383836,12.179671717171718,15.960606060606063,8.404872727272728,0.3982824683189392,0.5129934549331665,191,0.3487031700288184,1.0046494425724828,-1,0.0,0.410877913236618,11,1.0,1.0,1.0,1.0,0,1,1.0
187,"Which person portrayed Knute Rockne in the 1940 movie ""Knute Rockne?""","George Gipp was the school's legendary football player during 1916–20. He played semiprofessional baseball and smoked, drank, and gambled when not playing sports. He was also humble, generous to the needy, and a man of integrity. It was in 1928 that famed coach Knute Rockne used his final conversation with the dying Gipp to inspire the Notre Dame team to beat the Army team and ""win one for the Gipper."" The 1940 film, Knute Rockne, All American, starred Pat O'Brien as Knute Rockne and Ronald Reagan as Gipp. Today the team competes in Notre Dame Stadium, an 80,795-seat stadium on campus. The current head coach is Brian Kelly, hired from the University of Cincinnati on December 11, 2009. Kelly's record in midway through his sixth season at Notre Dame is 52–21. In 2012, Kelly's Fighting Irish squad went undefeated and played in the BCS National Championship Game. Kelly succeeded Charlie Weis, who was fired in November 2009 after five seasons. Although Weis led his team to two Bowl Championship Series bowl games, his overall record was 35–27, mediocre by Notre Dame standards, and the 2007 team had the most losses in school history. The football team generates enough revenue to operate independently while $22.1 million is retained from the team's profits for academic use. Forbes named the team as the most valuable in college football, worth a total of $101 million in 2007.",22,326,20.090909090909093,38.48393378773126,9.80449853943525,10.215063291139238,7.3529113924050655,10.16150600454398,7.366819993508602,0.39743003249168396,0.6102997064590454,457,0.3290136789056875,1.0009234629749049,-1,0.0,0.4309035539627075,10,1.0,1.0,1.0,1.0,0,1,1.0
191,Where was the album released? ,"On December 13, 2013, Beyoncé unexpectedly released her eponymous fifth studio album on the iTunes Store without any prior announcement or promotion. The album debuted atop the Billboard 200 chart, giving Beyoncé her fifth consecutive number-one album in the US. This made her the first woman in the chart's history to have her first five studio albums debut at number one. Beyoncé received critical acclaim and commercial success, selling one million digital copies worldwide in six days; The New York Times noted the album's unconventional, unexpected release as significant. Musically an electro-R&B album, it concerns darker themes previously unexplored in her work, such as ""bulimia, postnatal depression [and] the fears and insecurities of marriage and motherhood"". The single ""Drunk in Love"", featuring Jay Z, peaked at number two on the Billboard Hot 100 chart. In April 2014, after much speculation in the weeks before, Beyoncé and Jay Z officially announced their On the Run Tour. It served as the couple's first co-headlining stadium tour together. On August 24, 2014, she received the Video Vanguard Award at the 2014 MTV Video Music Awards. Knowles also took home three competitive awards: Best Video with a Social Message and Best Cinematography for ""Pretty Hurts"", as well as best collaboration for ""Drunk in Love"". In November, Forbes reported that Beyoncé was the top-earning woman in music for the second year in a row—earning $115 million in the year, more than double her earnings in 2013. Beyoncé was reissued with new material in three forms: as an extended play, a box set, as well as a full platinum edition.",7,392,25.0,47.70646766169154,12.847300995024874,11.757276119402984,11.08417910447761,14.754228855721394,7.588703482587065,0.29511138796806335,0.37390995025634766,88,0.2075471698113207,1.2609112095046129,-1,0.0,0.4133059382438659,14,1.0,1.0,1.0,1.0,0,1,1.0
85,"Who is responsible for writing the music for ""Notre Dame Victory March?""","The ""Notre Dame Victory March"" is the fight song for the University of Notre Dame. It was written by two brothers who were Notre Dame graduates. The Rev. Michael J. Shea, a 1904 graduate, wrote the music, and his brother, John F. Shea, who earned degrees in 1906 and 1908, wrote the original lyrics. The lyrics were revised in the 1920s; it first appeared under the copyright of the University of Notre Dame in 1928. The chorus is, ""Cheer cheer for old Notre Dame, wake up the echos cheering her name. Send a volley cheer on high, shake down the thunder from the sky! What though the odds be great or small, old Notre Dame will win over all. While her loyal sons are marching, onward to victory!""",17,179,37.0,28.28472222222222,5.625017361111112,7.031093749999997,4.43010416666667,6.626388888888889,5.393078472222223,0.4603145718574524,0.600774884223938,149,0.9203166226912928,1.1306376092201889,-1,0.0,0.4620659649372101,18,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909092,4,0,0.9203011393547058
161,"Where did Beyoncé perform on January 20, 2009?","Beyoncé further expanded her acting career, starring as blues singer Etta James in the 2008 musical biopic, Cadillac Records. Her performance in the film received praise from critics, and she garnered several nominations for her portrayal of James, including a Satellite Award nomination for Best Supporting Actress, and a NAACP Image Award nomination for Outstanding Supporting Actress. Beyoncé donated her entire salary from the film to Phoenix House, an organization of rehabilitation centers for heroin addicts around the country. On January 20, 2009, Beyoncé performed James' ""At Last"" at the First Couple's first inaugural ball. Beyoncé starred opposite Ali Larter and Idris Elba in the thriller, Obsessed. She played Sharon Charles, a mother and wife who learns of a woman's obsessive behavior over her husband. Although the film received negative reviews from critics, the movie did well at the US box office, grossing $68 million—$60 million more than Cadillac Records—on a budget of $20 million. The fight scene finale between Sharon and the character played by Ali Larter also won the 2010 MTV Movie Award for Best Fight.",13,270,45.5,54.116712707182316,13.952941988950279,12.97486187845304,11.553087016574587,14.574861878453039,8.88634364640884,0.3743915259838104,0.5757009983062744,594,0.0569620253164556,1.0472071308093618,-1,0.0,0.2872982323169708,35,0.75,0.75,1.0,0.8571428571428571,5,0,0.8720496892929077
36,Which individual began a library at Notre Dame?,"The first degrees from the college were awarded in 1849. The university was expanded with new buildings to accommodate more students and faculty. With each new president, new academic programs were offered and new buildings built to accommodate them. The original Main Building built by Sorin just after he arrived was replaced by a larger ""Main Building"" in 1865, which housed the university's administration, classrooms, and dormitories. Beginning in 1873, a library collection was started by Father Lemonnier. By 1879 it had grown to ten thousand volumes that were housed in the Main Building.",11,123,33.0,49.51754385964912,10.730771929824556,12.623263157894737,8.719736842105263,11.80701754385965,6.935122807017544,0.38077598810195923,0.4498211443424225,495,0.7276657060518732,1.004308896860386,-1,0.0,0.2497338354587555,16,1.0,1.0,1.0,1.0,0,1,1.0000001192092896
190,Where did Beyonce release her 5th album to a huge surprise?,"On December 13, 2013, Beyoncé unexpectedly released her eponymous fifth studio album on the iTunes Store without any prior announcement or promotion. The album debuted atop the Billboard 200 chart, giving Beyoncé her fifth consecutive number-one album in the US. This made her the first woman in the chart's history to have her first five studio albums debut at number one. Beyoncé received critical acclaim and commercial success, selling one million digital copies worldwide in six days; The New York Times noted the album's unconventional, unexpected release as significant. Musically an electro-R&B album, it concerns darker themes previously unexplored in her work, such as ""bulimia, postnatal depression [and] the fears and insecurities of marriage and motherhood"". The single ""Drunk in Love"", featuring Jay Z, peaked at number two on the Billboard Hot 100 chart. In April 2014, after much speculation in the weeks before, Beyoncé and Jay Z officially announced their On the Run Tour. It served as the couple's first co-headlining stadium tour together. On August 24, 2014, she received the Video Vanguard Award at the 2014 MTV Video Music Awards. Knowles also took home three competitive awards: Best Video with a Social Message and Best Cinematography for ""Pretty Hurts"", as well as best collaboration for ""Drunk in Love"". In November, Forbes reported that Beyoncé was the top-earning woman in music for the second year in a row—earning $115 million in the year, more than double her earnings in 2013. Beyoncé was reissued with new material in three forms: as an extended play, a box set, as well as a full platinum edition.",16,392,38.27272727272727,47.70646766169154,12.847300995024874,11.757276119402984,11.08417910447761,14.754228855721394,7.588703482587065,0.3716069459915161,0.5045656561851501,88,0.3532846715328467,1.2408732943894898,-1,0.0,0.4339600503444671,14,1.0,1.0,1.0,1.0,0,1,1.0
61,What is the name of Beyoncé's female tour band?,"In 2006, Beyoncé introduced her all-female tour band Suga Mama (also the name of a song in B'Day) which includes bassists, drummers, guitarists, horn players, keyboardists and percussionists. Her background singers, The Mamas, consist of Montina Cooper-Donnell, Crystal Collins and Tiffany Moniqué Riddick. They made their debut appearance at the 2006 BET Awards and re-appeared in the music videos for ""Irreplaceable"" and ""Green Light"". The band have supported Beyoncé in most subsequent live performances, including her 2007 concert tour The Beyoncé Experience, 2009–2010 I Am... World Tour and 2013–2014 The Mrs. Carter Show World Tour.",16,172,20.0,58.48684210526316,15.978157894736846,14.866842105263157,11.434605263157895,15.815789473684212,8.989894736842107,0.4226346015930176,0.4965590536594391,53,0.1405152224824356,1.0026319123927758,-1,0.0,0.4487555027008056,8,1.0,1.0,1.0,1.0,0,1,1.0
22,Beyonce was coached for her Spanish songs by which American?,"Beyoncé's music is generally R&B, but she also incorporates pop, soul and funk into her songs. 4 demonstrated Beyoncé's exploration of 90s-style R&B, as well as further use of soul and hip hop than compared to previous releases. While she almost exclusively releases English songs, Beyoncé recorded several Spanish songs for Irreemplazable (re-recordings of songs from B'Day for a Spanish-language audience), and the re-release of B'Day. To record these, Beyoncé was coached phonetically by American record producer Rudy Perez.",14,147,50.0,54.484939759036145,13.175963855421692,13.055783132530117,11.695271084337353,16.010843373493977,8.638838554216868,0.4832049012184143,0.5469081401824951,516,0.3231083844580777,1.0118902942213717,-1,0.0,0.5385550260543823,11,1.0,1.0,1.0,1.0,0,1,1.0
141,What is notable about the Notre Dame marching band?,"On July 1, 2014, the University of Notre Dame and Under Armour reached an agreement in which Under Armour will provide uniforms, apparel,equipment, and monetary compensation to Notre Dame for 10 years. This contract, worth almost $100 million, is the most lucrative in the history of the NCAA. The university marching band plays at home games for most of the sports. The band, which began in 1846 and has a claim as the oldest university band in continuous existence in the United States, was honored by the National Music Council as a ""Landmark of American Music"" during the United States Bicentennial. The band regularly plays the school's fight song the Notre Dame Victory March, which was named as the most played and most famous fight song by Northern Illinois Professor William Studwell. According to College Fight Songs: An Annotated Anthology published in 1998, the ""Notre Dame Victory March"" ranks as the greatest fight song of all time.",12,209,31.22222222222222,50.39937106918239,14.510943396226416,11.443647798742138,11.368899371069183,15.128301886792455,6.974966037735849,0.4217544496059418,0.49944576621055603,420,0.0096153846153846,1.042368920125402,-1,0.3529411764705882,0.5547667741775513,48,1.0,1.0,1.0,1.0,0,1,1.0
101,What was Beyoncé's first concert?,"Beyoncé names Michael Jackson as her major musical influence. Aged five, Beyoncé attended her first ever concert where Jackson performed and she claims to have realised her purpose. When she presented him with a tribute award at the World Music Awards in 2006, Beyoncé said, ""if it wasn't for Michael Jackson, I would never ever have performed."" She admires Diana Ross as an ""all-around entertainer"" and Whitney Houston, who she said ""inspired me to get up there and do what she did."" She credits Mariah Carey's singing and her song ""Vision of Love"" as influencing her to begin practicing vocal runs as a child. Her other musical influences include Aaliyah, Prince, Lauryn Hill, Sade Adu, Donna Summer, Mary J. Blige, Janet Jackson, Anita Baker and Rachelle Ferrell.",12,192,39.333333333333336,48.63178294573643,11.59209302325582,10.65658914728682,9.808953488372094,12.32093023255814,8.165779844961241,0.39076653122901917,0.49152666330337524,14,0.4082568807339449,2.004927803863862,-1,0.0,0.338818609714508,13,0.5,0.5,1.0,0.6666666666666666,8,0,0.6162316203117371
33,What was the name of Beyoncé's tour that she started on April 15?,"Beyoncé embarked on The Mrs. Carter Show World Tour on April 15 in Belgrade, Serbia; the tour included 132 dates that ran through to March 2014. It became the most successful tour of her career and one of the most-successful tours of all time. In May, Beyoncé's cover of Amy Winehouse's ""Back to Black"" with André 3000 on The Great Gatsby soundtrack was released. She was also honorary chair of the 2013 Met Gala. Beyoncé voiced Queen Tara in the 3D CGI animated film, Epic, released by 20th Century Fox on May 24, and recorded an original song for the film, ""Rise Up"", co-written with Sia.",20,164,28.285714285714285,39.19259259259259,9.561944444444446,8.061759259259254,8.130296296296297,11.973333333333334,7.796730370370372,0.4377181828022003,0.4648106098175049,20,0.6821345707656613,1.0113584080289066,-1,0.4444444444444444,0.5624192357063293,18,1.0,1.0,1.0,1.0,0,1,1.0
11,Beyonce signed a letter with who in 2015?,"In 2015 Beyoncé signed an open letter which the ONE Campaign had been collecting signatures for; the letter was addressed to Angela Merkel and Nkosazana Dlamini-Zuma, urging them to focus on women as they serve as the head of the G7 in Germany and the AU in South Africa respectively, which will start to set the priorities in development funding before a main UN summit in September 2015 that will establish new development goals for the generation.",12,102,20.5,97.77922077922078,39.6412987012987,12.036493506493503,32.06337662337663,35.994805194805195,9.766083116883117,0.46942394971847534,0.47406429052352905,44,0.95096921322691,1.2005968930633624,-1,0.0,0.3262600004673004,38,1.0,1.0,1.0,1.0,0,1,1.0
194,Which library was built at Notre Dame in 1963?,"Since the construction of its oldest buildings, the university's physical plant has grown substantially. Over the years 29 residence halls have been built to accommodate students and each has been constructed with its own chapel. Many academic building were added together with a system of libraries, the most prominent of which is the Theodore Hesburgh Library, built in 1963 and today containing almost 4 million books. Since 2004, several buildings have been added, including the DeBartolo Performing Arts Center, the Guglielmino Complex, and the Jordan Hall of Science. Additionally, a new residence for men, Duncan Hall, was begun on March 8, 2007, and began accepting residents for the Fall 2008 semester. Ryan Hall was completed and began housing undergraduate women in the fall of 2009. A new engineering building, Stinson-Remick Hall, a new combination Center for Social Concerns/Institute for Church Life building, Geddes Hall, and a law school addition have recently been completed as well. Additionally the new hockey arena opened in the fall of 2011. The Stayer Center for Executive Education, which houses the Mendoza College of Business Executive Education Department opened in March 2013 just South of the Mendoza College of Business building. Because of its long athletic tradition, the university features also many building dedicated to sport. The most famous is Notre Dame Stadium, home of the Fighting Irish football team; it has been renovated several times and today it can hold more than 80 thousand people. Prominent venues include also the Edmund P. Joyce Center, with indoor basketball and volleyball courts, and the Compton Family Ice Arena, a two-rink facility dedicated to hockey. Also, there are many outdoor fields, as the Frank Eck Stadium for baseball.",11,360,20.11111111111111,50.44100739118532,13.916624692033949,13.498790035587184,11.064911032028473,15.336545305228578,7.30945403777717,0.3880423307418823,0.46860775351524353,336,0.8685064935064936,1.023261771955159,-1,0.3333333333333333,0.5137818455696106,13,1.0,1.0,1.0,1.0,0,1,1.0
159,Beyonce has been awarded how many Grammy nominations?,"Beyoncé has won 20 Grammy Awards, both as a solo artist and member of Destiny's Child, making her the second most honored female artist by the Grammys, behind Alison Krauss and the most nominated woman in Grammy Award history with 52 nominations. ""Single Ladies (Put a Ring on It)"" won Song of the Year in 2010 while ""Say My Name"" and ""Crazy in Love"" had previously won Best R&B Song. Dangerously in Love, B'Day and I Am... Sasha Fierce have all won Best Contemporary R&B Album. Beyoncé set the record for the most Grammy awards won by a female artist in one night in 2010 when she won six awards, breaking the tie she previously held with Alicia Keys, Norah Jones, Alison Krauss, and Amy Winehouse, with Adele equaling this in 2012. Following her role in Dreamgirls she was nominated for Best Original Song for ""Listen"" and Best Actress at the Golden Globe Awards, and Outstanding Actress in a Motion Picture at the NAACP Image Awards. Beyoncé won two awards at the Broadcast Film Critics Association Awards 2006; Best Song for ""Listen"" and Best Original Soundtrack for Dreamgirls: Music from the Motion Picture.",12,294,45.5,48.48299319727891,16.14639455782313,9.846734693877547,12.742857142857144,16.536054421768707,7.340113605442177,0.4173651337623596,0.5130160450935364,231,0.0539215686274509,1.2043833959229209,-1,0.0,0.5822060108184814,3,1.0,1.0,1.0,1.0,0,1,1.0
6,What did the fans used to be called?,"The Bey Hive is the name given to Beyoncé's fan base. Fans were previously titled ""The Beyontourage"", (a portmanteau of Beyoncé and entourage). The name Bey Hive derives from the word beehive, purposely misspelled to resemble her first name, and was penned by fans after petitions on the online social networking service Twitter and online news reports during competitions.",9,102,8.0,48.33333333333333,12.433999999999997,12.542666666666666,10.10666666666667,13.333333333333336,7.5711666666666675,0.3813176453113556,0.43501031398773193,87,0.082942097026604,1.0476187595043849,-1,0.0,0.4331891238689422,10,0.5,1.0,0.5,0.6666666666666666,4,0,0.8821149468421936
27,Who is the developer of Eddy Street Commons?,"The first phase of Eddy Street Commons, a $215 million development located adjacent to the University of Notre Dame campus and funded by the university, broke ground on June 3, 2008. The Eddy Street Commons drew union protests when workers hired by the City of South Bend to construct the public parking garage picketed the private work site after a contractor hired non-union workers. The developer, Kite Realty out of Indianapolis, has made agreements with major national chains rather than local businesses, a move that has led to criticism from alumni and students.",11,118,33.0,56.806451612903224,17.670645161290324,12.74559139784946,13.375268817204304,15.840860215053764,8.328997849462366,0.4407966434955597,0.477578729391098,401,0.0952380952380952,1.0251930812399668,-1,0.0,0.3874894082546234,10,1.0,1.0,1.0,1.0,0,1,0.9999998807907104
120,"What large amount did the movie ""Goldmember"" gross?","In July 2002, Beyoncé continued her acting career playing Foxxy Cleopatra alongside Mike Myers in the comedy film, Austin Powers in Goldmember, which spent its first weekend atop the US box office and grossed $73 million. Beyoncé released ""Work It Out"" as the lead single from its soundtrack album which entered the top ten in the UK, Norway, and Belgium. In 2003, Beyoncé starred opposite Cuba Gooding, Jr., in the musical comedy The Fighting Temptations as Lilly, a single mother whom Gooding's character falls in love with. The film received mixed reviews from critics but grossed $30 million in the U.S. Beyoncé released ""Fighting Temptation"" as the lead single from the film's soundtrack album, with Missy Elliott, MC Lyte, and Free which was also used to promote the film. Another of Beyoncé's contributions to the soundtrack, ""Summertime"", fared better on the US charts.",12,235,20.5,56.5972602739726,15.816712328767125,11.493013698630136,12.608958904109588,15.789589041095889,8.802566575342466,0.39131414890289307,0.4246726334095001,210,0.1054852320675105,1.006069533062783,-1,0.4,0.7107570171356201,3,0.6666666666666666,1.0,0.6666666666666666,0.8,1,0,0.7748950719833374
4,What hurricane years later after Katrina did the organization provide support for?,"After Hurricane Katrina in 2005, Beyoncé and Rowland founded the Survivor Foundation to provide transitional housing for victims in the Houston area, to which Beyoncé contributed an initial $250,000. The foundation has since expanded to work with other charities in the city, and also provided relief following Hurricane Ike three years later.",16,73,53.666666666666664,66.38461538461539,17.384423076923078,15.327884615384615,13.611538461538462,18.861538461538462,9.488253846153848,0.5110838413238525,0.5509679317474365,321,0.1322115384615384,1.1538545562450944,-1,0.0,0.4504442512989044,14,0.5,1.0,0.5,0.6666666666666666,10,0,0.6041814088821411
32,When did she appear on the cover of GQ?,"In September 2010, Beyoncé made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show. She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012. In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list. VH1 listed her at number 1 on its 100 Sexiest Artists list. Several wax figures of Beyoncé are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",11,157,9.0,44.0,10.330200000000001,9.911799999999996,9.674000000000003,13.200000000000001,8.0975,0.43089964985847473,0.5213032364845276,236,0.8322337417530632,1.0737904204340891,-1,0.0,0.6864178776741028,11,0.5,1.0,0.5,0.6666666666666666,8,0,0.7211536765098572
142,What movie did Beyonce act in 2006?,"Her first acting role of 2006 was in the comedy film The Pink Panther starring opposite Steve Martin, grossing $158.8 million at the box office worldwide. Her second film Dreamgirls, the film version of the 1981 Broadway musical loosely based on The Supremes, received acclaim from critics and grossed $154 million internationally. In it, she starred opposite Jennifer Hudson, Jamie Foxx, and Eddie Murphy playing a pop singer based on Diana Ross. To promote the film, Beyoncé released ""Listen"" as the lead single from the soundtrack album. In April 2007, Beyoncé embarked on The Beyoncé Experience, her first worldwide concert tour, visiting 97 venues and grossed over $24 million.[note 1] Beyoncé conducted pre-concert food donation drives during six major stops in conjunction with her pastor at St. John's and America's Second Harvest. At the same time, B'Day was re-released with five additional songs, including her duet with Shakira ""Beautiful Liar"".",10,239,21.285714285714285,52.57609710550887,13.294845938375353,12.585424836601305,10.518599439775912,12.925863678804857,9.030715592903828,0.3683665990829468,0.41996610164642334,53,0.01,1.0104938042613218,-1,0.4,0.5642287731170654,10,1.0,1.0,1.0,1.0,0,1,1.0
145,What does the acronym NCAA stand for?,"Notre Dame teams are known as the Fighting Irish. They compete as a member of the National Collegiate Athletic Association (NCAA) Division I, primarily competing in the Atlantic Coast Conference (ACC) for all sports since the 2013–14 school year. The Fighting Irish previously competed in the Horizon League from 1982-83 to 1985-86, and again from 1987-88 to 1994-95, and then in the Big East Conference through 2012–13. Men's sports include baseball, basketball, crew, cross country, fencing, football, golf, ice hockey, lacrosse, soccer, swimming & diving, tennis and track & field; while women's sports include basketball, cross country, fencing, golf, lacrosse, rowing, soccer, softball, swimming & diving, tennis, track & field and volleyball. The football team competes as an Football Bowl Subdivision (FBS) Independent since its inception in 1887. Both fencing teams compete in the Midwest Fencing Conference, and the men's ice hockey team competes in Hockey East.",8,231,21.285714285714285,55.15525114155251,15.706118721461188,14.192191780821915,11.519178082191782,14.664840182648403,8.453029223744293,0.25371816754341125,0.3494819104671478,82,0.1956521739130435,1.0036502442582904,-1,0.0,0.6083261370658875,26,1.0,1.0,1.0,1.0,0,1,1.0
109,How long was Beyonce depressed?,"LeToya Luckett and Roberson became unhappy with Mathew's managing of the band and eventually were replaced by Farrah Franklin and Michelle Williams. Beyoncé experienced depression following the split with Luckett and Roberson after being publicly blamed by the media, critics, and blogs for its cause. Her long-standing boyfriend left her at this time. The depression was so severe it lasted for a couple of years, during which she occasionally kept herself in her bedroom for days and refused to eat anything. Beyoncé stated that she struggled to speak about her depression because Destiny's Child had just won their first Grammy Award and she feared no one would take her seriously. Beyoncé would later speak of her mother as the person who helped her fight it. Franklin was dismissed, leaving just Beyoncé, Rowland, and Williams.",9,192,45.0,47.36974789915966,11.938182773109247,12.23580882352941,9.16655462184874,12.183193277310924,6.884907142857143,0.35166966915130615,0.38864439725875854,396,0.9581719597211464,1.0333766688019803,-1,0.3333333333333333,0.6775168180465698,11,1.0,1.0,1.0,1.0,0,1,1.0
144,Beyonce's first world tour was when?,"Her first acting role of 2006 was in the comedy film The Pink Panther starring opposite Steve Martin, grossing $158.8 million at the box office worldwide. Her second film Dreamgirls, the film version of the 1981 Broadway musical loosely based on The Supremes, received acclaim from critics and grossed $154 million internationally. In it, she starred opposite Jennifer Hudson, Jamie Foxx, and Eddie Murphy playing a pop singer based on Diana Ross. To promote the film, Beyoncé released ""Listen"" as the lead single from the soundtrack album. In April 2007, Beyoncé embarked on The Beyoncé Experience, her first worldwide concert tour, visiting 97 venues and grossed over $24 million.[note 1] Beyoncé conducted pre-concert food donation drives during six major stops in conjunction with her pastor at St. John's and America's Second Harvest. At the same time, B'Day was re-released with five additional songs, including her duet with Shakira ""Beautiful Liar"".",11,239,21.285714285714285,52.57609710550887,13.294845938375353,12.585424836601305,10.518599439775912,12.925863678804857,9.030715592903828,0.39488744735717773,0.49704471230506897,550,0.9934640522875816,1.0636994715557324,-1,0.0,0.8258823752403259,4,0.5,1.0,0.5,0.6666666666666666,6,0,0.7179698348045349
10,What was Angela Merkel serving as in relation to the letter?,"In 2015 Beyoncé signed an open letter which the ONE Campaign had been collecting signatures for; the letter was addressed to Angela Merkel and Nkosazana Dlamini-Zuma, urging them to focus on women as they serve as the head of the G7 in Germany and the AU in South Africa respectively, which will start to set the priorities in development funding before a main UN summit in September 2015 that will establish new development goals for the generation.",13,102,29.181818181818183,97.77922077922078,39.6412987012987,12.036493506493503,32.06337662337663,35.994805194805195,9.766083116883117,0.43637460470199585,0.4355891942977905,214,0.9256559766763848,1.1480868196861402,-1,0.0,0.3876119554042816,25,1.0,1.0,1.0,1.0,4,0,0.9370081424713136
62,The Mamas first appearance was when?,"In 2006, Beyoncé introduced her all-female tour band Suga Mama (also the name of a song in B'Day) which includes bassists, drummers, guitarists, horn players, keyboardists and percussionists. Her background singers, The Mamas, consist of Montina Cooper-Donnell, Crystal Collins and Tiffany Moniqué Riddick. They made their debut appearance at the 2006 BET Awards and re-appeared in the music videos for ""Irreplaceable"" and ""Green Light"". The band have supported Beyoncé in most subsequent live performances, including her 2007 concert tour The Beyoncé Experience, 2009–2010 I Am... World Tour and 2013–2014 The Mrs. Carter Show World Tour.",8,172,22.666666666666668,58.48684210526316,15.978157894736846,14.866842105263157,11.434605263157895,15.815789473684212,8.989894736842107,0.3623666763305664,0.40324968099594116,3,0.2332439678284182,1.2651837006106823,-1,0.0,0.4036954641342163,10,1.0,1.0,1.0,1.0,0,1,1.0000001192092896
112,What event caused Beyonce's depression?,"LeToya Luckett and Roberson became unhappy with Mathew's managing of the band and eventually were replaced by Farrah Franklin and Michelle Williams. Beyoncé experienced depression following the split with Luckett and Roberson after being publicly blamed by the media, critics, and blogs for its cause. Her long-standing boyfriend left her at this time. The depression was so severe it lasted for a couple of years, during which she occasionally kept herself in her bedroom for days and refused to eat anything. Beyoncé stated that she struggled to speak about her depression because Destiny's Child had just won their first Grammy Award and she feared no one would take her seriously. Beyoncé would later speak of her mother as the person who helped her fight it. Franklin was dismissed, leaving just Beyoncé, Rowland, and Williams.",10,192,39.333333333333336,47.36974789915966,11.938182773109247,12.23580882352941,9.16655462184874,12.183193277310924,6.884907142857143,0.41043880581855774,0.4908929467201233,194,0.0635359116022099,1.0981246829661395,-1,0.0,0.3344028294086456,23,0.5714285714285714,0.8,0.6666666666666666,0.7272727272727272,7,0,0.8453111052513123
146,In what year was the Main Building at Notre Dame razed in a fire?,"This Main Building, and the library collection, was entirely destroyed by a fire in April 1879, and the school closed immediately and students were sent home. The university founder, Fr. Sorin and the president at the time, the Rev. William Corby, immediately planned for the rebuilding of the structure that had housed virtually the entire University. Construction was started on the 17th of May and by the incredible zeal of administrator and workers the building was completed before the fall semester of 1879. The library collection was also rebuilt and stayed housed in the new Main Building for years afterwards. Around the time of the fire, a music hall was opened. Eventually becoming known as Washington Hall, it hosted plays and musical acts put on by the school. By 1880, a science program was established at the university, and a Science Hall (today LaFortune Student Center) was built in 1883. The hall housed multiple classrooms and science labs needed for early research at the university.",20,211,21.142857142857142,44.378787878787875,10.17018181818182,11.58193939393939,7.937121212121216,11.933333333333335,6.847309090909093,0.430942177772522,0.5107302069664001,90,0.5259938837920489,1.0075711207223037,-1,0.0,0.7990383505821228,2,1.0,1.0,1.0,1.0,0,1,1.0000001192092896
