qid,True Answer,Predicted Answer,Jaccard,Recall,Precision,F1,EditDist,EM,BERT,Perp_ans,IDK,Time
1208,The Last Days Of Frank And Jesse James,Annaye Atyachar,0.0,0.0,0.0,0.0,33,0,0.31767964363098145,1.0975698346574247,0,0.010059728225072225
1209,5 År – Som Vi Så Dem,5 r – Som Vi S Dem,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,0,0.7504053711891174,1.0539182015959145,0,0.010059728225072225
1210,Cadillac Man,Cadillac Man,1.0,1.0,1.0,1.0,0,1,1.0,1.153759644801097,0,0.004962911208470662
1211,Bombay,Mumbai,0.0,0.0,0.0,0.0,3,0,0.8408473134040833,4.281089572288939,0,0.004962911208470662
1212,Namita D'Souza,Namita D'Souza,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0190440905898426,0,0.006853556632995606
1213,Where The Dead Go To Die,Where The Dead Go To Die,1.0,1.0,1.0,1.0,0,1,1.0,1.1208907141896856,0,0.006853556632995606
1214,Coswig,Lübeck,0.0,0.0,0.0,0.0,6,0,0.4218195974826813,2.3500988481390803,0,0.005705283085505167
1215,19 November 1597,15 August 1702,0.0,0.0,0.0,0.0,12,0,0.6784347891807556,8.968121978049856,0,0.005705283085505167
1216,Satan'S Cheerleaders,Satan'S Cheerleaders,1.0,1.0,1.0,1.0,0,1,1.0,1.1681776128282977,0,0.007250312964121501
1217,A Summer'S Tale,Gypped In The Penthouse,0.0,0.0,0.0,0.0,20,0,0.36617985367774963,1.0775612332280269,0,0.007250312964121501
1218,"Magnus II, Duke of Brunswick-Lüneburg",Sigismund of Denmark,0.125,0.16666666666666666,0.3333333333333333,0.2222222222222222,28,0,0.5076839327812195,1.5917255411288995,0,0.00697699785232544
1219,Elisabeth of Hesse-Marburg,Queen Victoria,0.0,0.0,0.0,0.0,23,0,0.3519071340560913,2.784333448953814,0,0.00697699785232544
1220,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.178516190238631,0,0.0060950537522633874
1221,Lomas de Zamora,Buenos Aires,0.0,0.0,0.0,0.0,14,0,0.4579979479312897,1.6041793022067945,0,0.0060950537522633874
1222,"Newport, Wales",IDK,0.0,0.0,0.0,0.0,14,0,0.26395606994628906,2.0874181907410714,1,0.007917565107345582
1223,Celine: Through The Eyes Of The World,Celine: Through The Eyes Of The World,1.0,1.0,1.0,1.0,0,1,1.0,1.0555960245078322,0,0.007917565107345582
1224,Chinese In Paris,Fugitives For A Night,0.0,0.0,0.0,0.0,16,0,0.3946061432361603,1.1167152896815327,0,0.00640518069267273
1225,Hollywood,New York City,0.0,0.0,0.0,0.0,12,0,0.5607195496559143,2.8381044712107397,0,0.00640518069267273
1226,Vienna,Belgrade,0.0,0.0,0.0,0.0,7,0,0.7079606652259827,1.8569855414053549,0,0.004894951979319255
1227,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.26765837920429,0,0.004894951979319255
1228,Parkinson,a heart attack,0.0,0.0,0.0,0.0,12,0,0.43036898970603943,2.8127820187712254,0,0.005731848875681559
1229,Vänersborg,Stockholm,0.0,0.0,0.0,0.0,9,0,0.5649639964103699,3.176153103834427,0,0.005731848875681559
1230,William Cochrane,John Cochrane,0.3333333333333333,0.5,0.5,0.5,7,0,0.9274464249610901,2.0783003772540543,0,0.008712645371754963
1231,"Siemowit III, Duke of Masovia",wiatr Januszowicz,0.0,0.0,0.0,0.0,25,0,0.44229915738105774,2.0674776339118237,0,0.008712645371754963
1232,Østre Toten,Bergen,0.0,0.0,0.0,0.0,8,0,0.4160231053829193,1.6495706916843071,0,0.005668902397155761
1233,Capek'S Tales,Beyond The Last Frontier,0.0,0.0,0.0,0.0,21,0,0.3937711715698242,1.1671196108940365,0,0.005668902397155761
1234,Leopoldo Torres Ríos,Jacques Tati,0.0,0.0,0.0,0.0,17,0,0.3982885479927063,2.488512876818638,0,0.006442147493362427
1235,Filippo Strozzi the Younger,Nicola Salvi,0.0,0.0,0.0,0.0,23,0,0.5176712274551392,2.446446727192769,0,0.006442147493362427
1236,Fearless Nadia,Priyanka Chopra,0.0,0.0,0.0,0.0,13,0,0.3101519048213959,1.6053898274600755,0,0.0070442279179890955
1237,Patrick Janvier,Patrick Janvier,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.2639545530749676,0,0.0070442279179890955
1238,Jeepers Creepers 2,Catch That Kid,0.0,0.0,0.0,0.0,17,0,0.3184291422367096,1.0987903040597096,0,0.005948152144749959
1239,Hit Parade Of 1947,Hit Parade Of 1947,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.064664196893499,0,0.005948152144749959
1240,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.0497866247950451,0,0.008491923411687216
1241,The Pistol: The Birth Of A Legend,The Pistol: The Birth Of A Legend,1.0,1.0,1.0,1.0,0,1,1.0,1.047219770093009,0,0.008491923411687216
1242,Taichang,emperor qinzong,0.0,0.0,0.0,0.0,12,0,0.4664655029773712,2.034448374050968,0,0.007149332761764526
1243,Marie d'Évreux,anne of cleves,0.0,0.0,0.0,0.0,11,0,0.46706047654151917,1.6294924395724955,0,0.007149332761764526
1244,30 June 1963,IDK,0.0,0.0,0.0,0.0,12,0,0.32862621545791626,1.9019259801180535,1,0.007150836785634359
1245,Theresa: The Body Of Christ,Theresa: The Body Of Christ,1.0,1.0,1.0,1.0,0,1,1.0,1.0564137744139759,0,0.007150836785634359
1246,Wimbledon,New York City,0.0,0.0,0.0,0.0,13,0,0.3811267614364624,2.708438873788395,0,0.0053636093934377035
1247,Love In Bangalore,Love In Bangalore,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1110910321057048,0,0.0053636093934377035
1248,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1278970226579326,0,0.005294253428777059
1249,Donga Ramudu,George Who?,0.0,0.0,0.0,0.0,10,0,0.3344004154205322,1.0570060421172325,0,0.005294253428777059
1250,Life Is A Long Quiet River,Life Is A Long Quiet River,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0467417565093249,0,0.0076292494932810465
1251,Viktoriya Zeynep Güneş,Joseph J. Magliocco,0.0,0.0,0.0,0.0,20,0,0.32992514967918396,1.1060427083191235,0,0.0076292494932810465
1252,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.193611163882836,0,0.004905867576599121
1253,Maria Beatrice of Savoy,Queen Victoria,0.0,0.0,0.0,0.0,18,0,0.4271198511123657,2.063324712806566,0,0.004905867576599121
1254,"Spokane, Washington",IDK,0.0,0.0,0.0,0.0,19,0,0.31863343715667725,2.2584919278417006,1,0.006053274869918824
1255,Murder By Proxy,Murder By Proxy,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0389633689913373,0,0.006053274869918824
1256,China,Saudi Arabia,0.0,0.0,0.0,0.0,10,0,0.5449654459953308,1.6710157449331147,0,0.004945425192515055
1257,Naples,Vienna,0.0,0.0,0.0,0.0,6,0,0.7160353064537048,1.4670227028348244,0,0.004945425192515055
1258,Daeng Chelak,king hussein,0.0,0.0,0.0,0.0,10,0,0.3522353172302246,2.9143373451167194,0,0.006484820445378622
1259,Outcasts Of The Trail,Outcasts Of The Trail,1.0,1.0,1.0,1.0,0,1,1.0,1.1003130494000761,0,0.006484820445378622
1260,Santo Amaro,Buenos Aires,0.0,0.0,0.0,0.0,9,0,0.4850229024887085,1.8188999253982396,0,0.006042291720708211
1261,Southern Germany,Vienna,0.0,0.0,0.0,0.0,13,0,0.5513171553611755,4.213073515486746,0,0.006042291720708211
1262,Road To Istanbul,Mister Buddwing,0.0,0.0,0.0,0.0,15,0,0.31598421931266785,1.1446981335287136,0,0.006057635943094889
1263,Brisbane,London,0.0,0.0,0.0,0.0,7,0,0.7198446989059448,4.935100677539455,0,0.006057635943094889
1264,"Philippe François, 1st Duke of Arenberg",François-Joseph-Louis-Charles de Gaulle,0.0,0.0,0.0,0.0,36,0,0.49941369891166687,2.2040068076741433,0,0.011510352293650309
1265,Harvard Medical School,Harvard University,0.25,0.3333333333333333,0.5,0.4,13,0,0.7746840715408325,2.1019172962947996,0,0.011510352293650309
1266,Halle,Lübeck,0.0,0.0,0.0,0.0,6,0,0.47167661786079407,2.564260206199132,0,0.00923688014348348
1267,"Louis de Luxembourg, Count of Saint-Pol",king henry viii of england,0.09090909090909091,0.14285714285714285,0.2,0.16666666666666666,29,0,0.41111889481544495,1.5978869250381733,0,0.00923688014348348
1268,Operación Rosa Rosa,Operación Rosa Rosa,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0608075317645942,0,0.00610817273457845
1269,Istanbul,ehir,0.0,0.0,0.0,0.0,8,0,0.4369734823703766,2.1527819441051683,0,0.00610817273457845
1270,Dominican Republic,Mexico,0.0,0.0,0.0,0.0,16,0,0.5723700523376465,2.265886202732156,0,0.004601730902989706
1271,no,yes,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.011669054565609,0,0.004601730902989706
1272,Skövde,Nashville,0.0,0.0,0.0,0.0,7,0,0.38602808117866516,4.8452253195155635,0,0.005289391676584879
1273,Delhi,Dhaka,0.0,0.0,0.0,0.0,4,0,0.7462813854217529,2.1980994050438043,0,0.005289391676584879
1274,"Spy Today, Die Tomorrow","Spy Today, Die Tomorrow",1.0,1.0,1.0,1.0,0,1,1.0,1.1088732495537537,0,0.008710722128550211
1275,Ramon Berenguer IV,king henry iii of spain,0.0,0.0,0.0,0.0,20,0,0.4010513126850128,1.7311942408700838,0,0.008710722128550211
1276,Alle Gaar Rundt Og Forelsker Sig,Natchathiram,0.0,0.0,0.0,0.0,29,0,0.3146297037601471,1.0802329004608884,0,0.005711563428243001
1277,The Damned United,Nua Bou,0.0,0.0,0.0,0.0,15,0,0.3638043701648712,1.134363086494966,0,0.005711563428243001
1278,Västerås,IDK,0.0,0.0,0.0,0.0,8,0,0.33094117045402527,2.3874971160118394,1,0.004922197262446085
1279,"Hugh de Stafford, 2nd Earl of Stafford",William Stafford,0.125,0.14285714285714285,0.5,0.22222222222222224,28,0,0.5495219230651855,2.1162350287693243,0,0.004922197262446085
1280,16 November 1606,1596,0.0,0.0,0.0,0.0,14,0,0.7228335738182068,9.153073973763576,0,0.006481697161992391
1281,Terror Of The Steppes,The Grocer'S Son,0.14285714285714285,0.25,0.25,0.25,17,0,0.38460713624954224,1.1109625877424552,0,0.006481697161992391
1282,Salzburg,Vienna,0.0,0.0,0.0,0.0,8,0,0.8290554881095886,1.5601912050513402,0,0.00565799872080485
1283,Jacknife,Jacknife,1.0,1.0,1.0,1.0,0,1,1.0,1.1275969206232481,0,0.00565799872080485
1284,Johannes Falkenberg,Johannes Falkenberg,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1684659592256865,0,0.006846052408218384
1285,Rose Of The Yukon,Del Rosa Al Amarillo,0.0,0.0,0.0,0.0,15,0,0.36015281081199646,1.0403380381341645,0,0.006846052408218384
1286,Great Britain,England,0.0,0.0,0.0,0.0,12,0,0.6218231916427612,2.463268282286402,0,0.005084427197774252
1287,Poland,Hong Kong,0.0,0.0,0.0,0.0,7,0,0.4662099778652191,2.551593666187528,0,0.005084427197774252
1288,Filmfare Award,National Award for Best Director,0.16666666666666666,0.5,0.2,0.28571428571428575,26,0,0.5243853330612183,2.2527277948924835,0,0.006107320388158162
1289,13 April 1930,IDK,0.0,0.0,0.0,0.0,13,0,0.33871224522590637,1.5401835851766652,1,0.006107320388158162
1290,August Körling,ystein Björling,0.0,0.0,0.0,0.0,8,0,0.535895824432373,2.273500819218155,0,0.0073309183120727536
1291,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.1186241233215162,0,0.0073309183120727536
1292,Rattle Of A Simple Man,Stronger Than Regulations,0.0,0.0,0.0,0.0,20,0,0.4284680485725403,1.0761892590592792,0,0.007226208845774333
1293,Cary Devall Langhorne,Ji Matálka,0.0,0.0,0.0,0.0,18,0,0.33186137676239014,1.076122299146671,0,0.007226208845774333
1294,Kalkar,Lübeck,0.0,0.0,0.0,0.0,6,0,0.4475576877593994,2.438398932391911,0,0.006458034118016561
1295,Khizr Khoja,Yitzhak Rabin,0.0,0.0,0.0,0.0,11,0,0.33466070890426636,1.9385466207322526,0,0.006458034118016561
1296,"April 17, 1947",IDK,0.0,0.0,0.0,0.0,14,0,0.2916702628135681,2.0335007878763776,1,0.005063088734944662
1297,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0352522667623163,0,0.005063088734944662
1298,Charles Louis,Ferdinand II of Habsburg,0.0,0.0,0.0,0.0,21,0,0.4445956349372864,2.7329018864178054,0,0.006372716029485067
1299,1865,1896,0.0,0.0,0.0,0.0,2,0,0.7971939444541931,6.7723149216722085,0,0.006372716029485067
1300,Saeed Nafisi,Saeed Nafisi,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1275381805273923,0,0.007140908638636271
1301,"Prince Edward, Duke of Kent","Charles, Prince of Wales",0.375,0.5,0.6,0.5454545454545454,21,0,0.7839626669883728,1.360912932759501,0,0.007140908638636271
1302,Catherine of Saxe-Lauenburg,Sigrid of Denmark,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,18,0,0.4510851502418518,1.6918522443839805,0,0.00651697317759196
1303,Darius II,Xerxes,0.0,0.0,0.0,0.0,7,0,0.33681508898735046,1.4165028830824808,0,0.00651697317759196
1304,City and Islington College,University of North Alabama,0.0,0.0,0.0,0.0,24,0,0.4197857081890106,2.765373968562741,0,0.005674086014429728
1305,Žatec,IDK,0.0,0.0,0.0,0.0,5,0,0.533245325088501,2.1313787448459287,1,0.005674086014429728
1306,Doa: Dead Or Alive,Long Range Patrol,0.0,0.0,0.0,0.0,15,0,0.2960893511772156,1.1515593383703948,0,0.007967517773310343
1307,Trucker'S Woman,Jyoti Bane Jwala,0.0,0.0,0.0,0.0,15,0,0.2887263894081116,1.0346662776921463,0,0.007967517773310343
1308,Max Bruch,Claude Debussy,0.0,0.0,0.0,0.0,11,0,0.4849986732006073,1.8578775066916255,0,0.006425829728444418
1309,Urraca of León,Queen Isabella II of Spain,0.14285714285714285,0.3333333333333333,0.2,0.25,19,0,0.4937017560005188,1.9403608451987842,0,0.006425829728444418
1310,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.1706960606433685,0,0.006428025166193644
1311,Carlos Reyté,Dominic Jacotin Gamble,0.0,0.0,0.0,0.0,20,0,0.4763867259025574,1.067469264765563,0,0.006428025166193644
1312,"Sir Matthew Deane, 3rd Baronet",john musgrave,0.0,0.0,0.0,0.0,25,0,0.4493778944015503,3.1090923072715886,0,0.0064142247041066485
1313,25 June 1304,9 September 1296,0.0,0.0,0.0,0.0,13,0,0.8689155578613281,8.271721415867502,0,0.0064142247041066485
1314,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.101134311378159,0,0.006780499219894409
1315,Leaves From Satan'S Book,Leaves From Satan'S Book,1.0,1.0,1.0,1.0,0,1,1.0,1.0308756338064533,0,0.006780499219894409
1316,Heinz In The Moon,Gold For The Caesars,0.14285714285714285,0.25,0.25,0.25,15,0,0.4641202390193939,1.0310965207642948,0,0.007642630736033122
1317,Emmy Of Stork'S Nest,Emmy Of Stork'S Nest,1.0,1.0,1.0,1.0,0,1,1.0,1.0639455329127472,0,0.007642630736033122
1318,High School Musical: El Desafío,High School Musical: El Desafo,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,0,0.9465329051017761,1.0374513198604516,0,0.007922424872716268
1319,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.1067360390874492,0,0.007922424872716268
1320,Traces Of An Amorous Life,Traces Of An Amorous Life,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0315122690062308,0,0.007271107037862142
1321,Munich,Vienna,0.0,0.0,0.0,0.0,6,0,0.8275653123855591,4.263622480692756,0,0.007271107037862142
1322,Szczodre,Lübeck,0.0,0.0,0.0,0.0,8,0,0.3507816791534424,2.7886712938016807,0,0.005059725046157837
1323,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0503782246452316,0,0.005059725046157837
1324,The Ghost That Never Returns,The Ghost That Never Returns,1.0,1.0,1.0,1.0,0,1,1.0,1.0175001026191077,0,0.00755044420560201
1325,"Honoré IV, Prince of Monaco",Antoine de Saint-Exupéry,0.0,0.0,0.0,0.0,23,0,0.4425714313983917,1.7360332016439786,0,0.00755044420560201
1326,Hollywood,New York City,0.0,0.0,0.0,0.0,12,0,0.5607195496559143,2.466237651423171,0,0.005411267280578613
1327,United States,Danish,0.0,0.0,0.0,0.0,12,0,0.44733133912086487,3.334375397291143,0,0.005411267280578613
1328,Rathimanmadhan,Rathimanmadhan,1.0,1.0,1.0,1.0,0,1,1.0,1.0378457282494211,0,0.007017244895299275
1329,The Story Of Gilbert And Sullivan,The Story Of Gilbert And Sullivan,1.0,1.0,1.0,1.0,0,1,1.0,1.0625695474562458,0,0.007017244895299275
1330,1433,IDK,0.0,0.0,0.0,0.0,4,0,0.41013088822364807,1.7703548220332272,1,0.005275688568751017
1331,Irish,IDK,0.0,0.0,0.0,0.0,4,0,0.46763503551483154,2.012436891280461,1,0.005275688568751017
1332,Nørresundby,Bergen,0.0,0.0,0.0,0.0,8,0,0.4189907908439636,2.392898771815915,0,0.006094525257746379
1333,"Pocholo, Pichuca Y Yo",The Naked Runner,0.0,0.0,0.0,0.0,19,0,0.32828614115715027,1.0627139512595278,0,0.006094525257746379
1334,Mecca,Riyadh,0.0,0.0,0.0,0.0,6,0,0.42734113335609436,1.3213082821028004,0,0.0064375082651774084
1335,The Best Of Celly Cel,The Best Of Celly Cel,1.0,1.0,1.0,1.0,0,1,1.0,1.1232926523137827,0,0.0064375082651774084
1336,Aldri Annet Enn Bråk,True Confessions,0.0,0.0,0.0,0.0,17,0,0.36526262760162354,1.2912492488212712,0,0.00583502451578776
1337,University of Leipzig,University of Vienna,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0,0.8676565885543823,2.6378286297185185,0,0.00583502451578776
1338,Fritz Rustad,Sigmund Rustad,0.3333333333333333,0.5,0.5,0.5,7,0,0.7129434943199158,2.375722266248263,0,0.006895639499028524
1339,Petworth House,London,0.0,0.0,0.0,0.0,12,0,0.4049655497074127,5.519942581253228,0,0.006895639499028524
1340,George Cressman,Herbert Douglas Anthony,0.0,0.0,0.0,0.0,18,0,0.5576679706573486,1.1823695992780063,0,0.005325645208358765
1341,Agnes of Périgord,Queen Victoria,0.0,0.0,0.0,0.0,13,0,0.3875490128993988,2.2240714520983698,0,0.005325645208358765
1342,New Zealand,IDK,0.0,0.0,0.0,0.0,11,0,0.38269761204719543,1.7455512168021616,1,0.0049383143583933515
1343,19 May 1810,1879,0.0,0.0,0.0,0.0,9,0,0.4592565894126892,6.80893242087768,0,0.0049383143583933515
1344,Cahiers du cinéma,IDK,0.0,0.0,0.0,0.0,17,0,0.2806665897369385,1.9328474100171533,1,0.006526851654052734
1345,The Shepherd Lassie Of Argyle,A Journey Through Filmland,0.0,0.0,0.0,0.0,26,0,0.473879873752594,1.0696894334641982,0,0.006526851654052734
1346,On The Riviera,On The Riviera,1.0,1.0,1.0,1.0,0,1,1.0,1.2237757656095969,0,0.005278780062993368
1347,Barcelona,Lisbon,0.0,0.0,0.0,0.0,7,0,0.802169680595398,3.9831995332467427,0,0.005278780062993368
1348,Kingdom of Portugal,Spanish,0.0,0.0,0.0,0.0,19,0,0.41168731451034546,2.7584209491964664,0,0.00624311367670695
1349,Vidya Vikas Institute of Engineering & Technology (VVIET),University of Madras,0.08333333333333333,0.1,0.3333333333333333,0.15384615384615383,48,0,0.3859066963195801,1.8464599641271626,0,0.00624311367670695
1350,Captain Andrew William Kerr,Lord Mountbatten,0.0,0.0,0.0,0.0,24,0,0.38289788365364075,2.5434615408395205,0,0.005775022506713867
1351,A Soldier'S Oath,The Criminal,0.0,0.0,0.0,0.0,14,0,0.42360445857048035,1.297605909876144,0,0.005775022506713867
1352,"Taal, Batangas",IDK,0.0,0.0,0.0,0.0,14,0,0.30057278275489807,2.249607939693097,1,0.00604886809984843
1353,Harvard,"University of California, Berkeley",0.0,0.0,0.0,0.0,30,0,0.44079720973968506,2.357420378662857,0,0.00604886809984843
1354,Chicoutimi,New York City,0.0,0.0,0.0,0.0,11,0,0.32144594192504883,2.7743815435299632,0,0.005276252826054891
1355,Dutch,IDK,0.0,0.0,0.0,0.0,5,0,0.46985939145088196,2.166737777188412,1,0.005276252826054891
1356,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1634840573267535,0,0.0045433541138966875
1357,Nájera,Madrid,0.0,0.0,0.0,0.0,6,0,0.4470057487487793,3.5331306281279504,0,0.0045433541138966875
1358,Pisa,Rome,0.0,0.0,0.0,0.0,4,0,0.7162668704986572,2.5957181899259876,0,0.006090746323267619
1359,Hombisilu,Hombisilu,1.0,1.0,1.0,1.0,0,1,1.0,1.1150906276925499,0,0.006090746323267619
1360,"Joan de Geneville, 2nd Baroness Geneville",Elizabeth Mortimer,0.0,0.0,0.0,0.0,36,0,0.41410061717033386,1.6702005861198623,0,0.005846259991327921
1361,"Our Friends, The Hayseeds",The Broken Coin,0.14285714285714285,0.2,0.3333333333333333,0.25,21,0,0.533993124961853,1.277115645380708,0,0.005846259991327921
1362,Schneeland,Soaked In Bleach,0.0,0.0,0.0,0.0,12,0,0.3414101004600525,1.0559403774996023,0,0.006226563453674316
1363,Genius Grant,oscar,0.0,0.0,0.0,0.0,10,0,0.5907896757125854,2.713525038368043,0,0.006226563453674316
1364,August Söderman,August Söderman,1.0,1.0,1.0,1.0,0,1,1.0,1.0451174042633284,0,0.008214328686396282
1365,P. K. Abdul Aziz,P. K. Abdul Aziz,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.074614122188259,0,0.008214328686396282
1366,Washington,New York City,0.0,0.0,0.0,0.0,13,0,0.5813627243041992,1.7811492575482053,0,0.006441340843836466
1367,Swayamkrushi,Swayamkrushi,1.0,1.0,1.0,1.0,0,1,1.0,1.0917813377858046,0,0.006441340843836466
1368,Kuressaare,Tallinn,0.0,0.0,0.0,0.0,10,0,0.4496767818927765,1.8347440062161615,0,0.005361378192901611
1369,17 July 1070,1189,0.0,0.0,0.0,0.0,10,0,0.633648157119751,6.534629817504289,0,0.005361378192901611
1370,Westwood Village Memorial Park Cemetery,Mausoleum,0.0,0.0,0.0,0.0,35,0,0.4424249827861786,3.151028834702606,0,0.006147243579228719
1371,Sigmaringen,Kaiserslautern,0.0,0.0,0.0,0.0,11,0,0.569941520690918,1.5263215387972224,0,0.006147243579228719
1372,Some Kind Of Life,Some Kind Of Life,1.0,1.0,1.0,1.0,0,1,1.0,1.0242624812522765,0,0.007582380374272665
1373,Melisende of Crécy,Countess of Rethel,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,14,0,0.5610519647598267,2.3654135905048332,0,0.007582380374272665
1374,United States,United States,1.0,1.0,1.0,1.0,0,1,1.0,2.2868605950336005,0,0.005666110912958781
1375,30 Days In Atlanta,30 Days In Atlanta,1.0,1.0,1.0,1.0,0,1,1.0,1.0954701388065544,0,0.005666110912958781
1376,Munich,Vienna,0.0,0.0,0.0,0.0,6,0,0.8275653123855591,2.327734419008012,0,0.004565743605295817
1377,no,yes,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.1314401325335608,0,0.004565743605295817
1378,Annie From Tharau,Annie From Tharau,1.0,1.0,1.0,1.0,0,1,1.0,1.0468853534106735,0,0.00578415592511495
1379,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.109926365595936,0,0.00578415592511495
1380,Esparza,witokrzyskie Góry,0.0,0.0,0.0,0.0,15,0,0.2749384343624115,1.9927541627814382,0,0.009468982617060343
1381,United States,South Korea,0.0,0.0,0.0,0.0,10,0,0.5101069808006287,2.4014587344934264,0,0.009468982617060343
1382,Sarah Sutherland,IDK,0.0,0.0,0.0,0.0,16,0,0.5168679356575012,2.3938209898210165,1,0.008774185180664062
1383,Zbigniew Brzezinski,elá afá,0.0,0.0,0.0,0.0,18,0,0.26047810912132263,3.176317131858495,0,0.008774185180664062
1384,"John II, Prince of Anhalt-Zerbst",Sigismund of Denmark,0.125,0.16666666666666666,0.3333333333333333,0.2222222222222222,25,0,0.4606309235095978,2.289629734793714,0,0.006844699382781982
1385,Cape Breton Island,New York City,0.0,0.0,0.0,0.0,16,0,0.5182702541351318,2.7544269004514716,0,0.006844699382781982
1386,German,Netherlands,0.0,0.0,0.0,0.0,7,0,0.6312015652656555,2.421943152084231,0,0.007148788372675578
1387,Lomawa Ndwandwe,Yvonne Ndlovu,0.0,0.0,0.0,0.0,12,0,0.5657075047492981,2.698450163415303,0,0.007148788372675578
1388,11 April 1382,1525,0.0,0.0,0.0,0.0,12,0,0.645634114742279,9.81289045165738,0,0.008354546626408894
1389,Ven Mi Corazón Te Llama,Ven Mi Corazón Te Llama,1.0,1.0,1.0,1.0,0,1,1.0,1.0345126884193163,0,0.008354546626408894
1390,Countess Palatine Margaret of Mosbach,Sigismund,0.0,0.0,0.0,0.0,34,0,0.2611428499221802,3.82026445324081,0,0.0062624196211496985
1391,Efva Attling,Iris,0.0,0.0,0.0,0.0,11,0,0.47550925612449646,5.906901730166381,0,0.0062624196211496985
1392,Eleanor Of Lancaster,Eleanor Of Lancaster,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0864364624748648,0,0.006866159041722616
1393,"Prince Ferdinand Philippe, Duke of Orléans",Louis XV of France,0.1,0.14285714285714285,0.25,0.18181818181818182,34,0,0.5768361687660217,1.7244730551533152,0,0.006866159041722616
1394,National Artist of the Philippines,Best Director,0.0,0.0,0.0,0.0,30,0,0.3965086340904236,2.8076186390123237,0,0.00613752007484436
1395,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.082078896910578,0,0.00613752007484436
1396,Cahiers du cinéma,IDK,0.0,0.0,0.0,0.0,17,0,0.2806665897369385,1.648065349698224,1,0.006419660647710165
1397,Naci Öğün,Naci ün,0.3333333333333333,0.5,0.5,0.5,2,0,0.690115213394165,1.029527846625762,0,0.006419660647710165
1398,Frank Liddell,Alicia Keys,0.0,0.0,0.0,0.0,12,0,0.3146333694458008,2.760883857883477,0,0.006051478783289591
1399,Ferdinand II of the Two Sicilies,Archduke Franz Ferdinand,0.125,0.16666666666666666,0.3333333333333333,0.2222222222222222,27,0,0.41998907923698425,1.7119612546069787,0,0.006051478783289591
1400,"S.P.Q.R.: 2,000 And A Half Years Ago",Heremias,0.0,0.0,0.0,0.0,33,0,0.3062227964401245,1.1968686733026894,0,0.005414758125940959
1401,French,Paris,0.0,0.0,0.0,0.0,6,0,0.6714432835578918,3.075513307025281,0,0.005414758125940959
1402,Divorce In Montevideo,Divorce In Montevideo,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1118811522070586,0,0.00908452868461609
1403,Maria Feodorovna,empress elizabeth ii,0.0,0.0,0.0,0.0,18,0,0.3521772027015686,1.7879835192756892,0,0.00908452868461609
1404,Hong Kong Film Award for Best Director,Best Director,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444445,25,0,0.6377271413803101,3.046429273060229,0,0.007207351922988892
1405,Sancho Ramírez,king henry viii,0.0,0.0,0.0,0.0,13,0,0.35526320338249207,2.1050018048313213,0,0.007207351922988892
1406,Italy,Rome,0.0,0.0,0.0,0.0,5,0,0.6831139326095581,3.0295458317682193,0,0.005000128348668417
1407,Margaret of Hanau-Lichtenberg,Queen Victoria,0.0,0.0,0.0,0.0,24,0,0.30207401514053345,3.0360889478693465,0,0.005000128348668417
1408,1941,IDK,0.0,0.0,0.0,0.0,4,0,0.4767746329307556,1.2408116177800865,1,0.004944765567779541
